EOTV.ElapsedDays,EOTV.ElapsedSecs,EOTV.RAPTank1.FuelMass,REV,AOL,EOTV.EarthMJ2000Eq.AOP,EOTV.Earth.SMA,EOTV.EarthMJ2000Eq.RAAN,EOTV.Earth.ECC,EOTV.EarthMJ2000Eq.INC,EOTV.Earth.OrbitPeriod,EOTV.HET1.ThrustDirection1,EOTV.HET1.ThrustDirection2,EOTV.HET1.ThrustDirection3,EOTV.EOTVSolarArrays.ThrustPowerAvailable,EOTV.Earth.BetaAngle,EOTV.TotalMass
25.53974674,2206634.118,634.5672034,276,403.2744497,77.79880479,12467.92151,225.6415174,0.007799307,17.21422427,13854.85772,0.613599752,-0.789617214,0,199735.7081,-35.9263055,21130.5672
25.54321896,2206934.118,634.1633028,276,411.1862082,77.84777421,12468.88548,225.6301956,0.00789109,17.21112781,13856.46454,0.670054553,-0.742311859,0,199737.2893,-35.92308667,21130.1633
25.54669118,2207234.118,633.7594023,276,419.1071473,77.95054583,12469.9565,225.6176077,0.007988448,17.20853619,13858.2499,0.740532818,-0.672020197,0,199738.4803,-35.92042372,21129.7594
25.5501634,2207534.118,633.3555018,276,427.0346454,78.11298702,12471.16839,225.6043713,0.008093614,17.20654861,13860.27017,0.823224978,-0.567715276,0,199739.2539,-35.91838555,21129.3555
25.55363563,2207834.118,632.9516013,276,434.9657215,78.34889368,12472.55036,225.5913378,0.008208273,17.20522213,13862.57408,0.909015199,-0.416762964,0,199739.5906,-35.91698888,21128.9516
25.55710785,2208134.118,632.5477007,277,82.89708194,78.67730151,12474.11345,225.5795838,0.008332138,17.2045426,13865.1801,0.976940419,-0.213512101,0,199739.4796,-35.91617001,21128.5477
25.56058007,2208434.118,632.1438002,277,90.82530413,79.1142748,12475.8291,225.5702562,0.008461072,17.20439147,13868.04065,0.999676095,0.025450065,0,199738.9186,-35.91575926,21128.1438
25.56405229,2208734.118,631.7398997,277,98.74724582,79.66019788,12477.61765,225.5641772,0.008586496,17.20454177,13871.02296,0.965722467,0.259576801,0,199737.914,-35.91549508,21127.7399
25.56752451,2209034.118,631.3359992,277,106.6604624,80.2940733,12479.37636,225.5614458,0.008698392,17.20472321,13873.95574,0.892011518,0.452012667,0,199736.4808,-35.91510651,21127.336
25.57099674,2209334.118,630.9320986,277,114.5631963,80.98382638,12481.03008,225.561501,0.008789807,17.20471591,13876.71362,0.805866635,0.592097092,0,199734.6422,-35.91440263,21126.9321
25.57446896,2209634.118,630.5281981,277,122.4540324,81.70014516,12482.55011,225.5635456,0.008858173,17.20438575,13879.2487,0.725554521,0.688164688,0,199732.4293,-35.91328793,21126.5282
25.57794118,2209934.118,630.1242976,277,130.3316644,82.42107807,12483.93873,225.566852,0.008903737,17.20366266,13881.56475,0.658154807,0.752882627,0,199729.88,-35.9117268,21126.1243
25.5814134,2210234.118,629.7203971,277,138.1948732,83.13019268,12485.21007,225.5708349,0.008927922,17.20251161,13883.68533,0.602484654,0.798130466,0,199727.0386,-35.90971168,21125.7204
25.58488563,2210534.118,629.3164965,277,146.0425811,83.81241011,12486.37617,225.5750329,0.008932375,17.20091178,13885.63044,0.561398467,0.827545625,0,199723.9548,-35.90724328,21125.3165
25.58835785,2210834.118,628.912596,277,153.8739639,84.45743715,12487.45469,225.5790222,0.008919252,17.19886672,13887.42954,0.531050549,0.847340141,0,199720.6824,-35.90434466,21124.9126
25.59183007,2211134.118,628.5086955,277,161.6884542,85.05497623,12488.4577,225.5824346,0.008890664,17.19638927,13889.10277,0.509874388,0.860248864,0,199717.2787,-35.90104548,21124.5087
25.59530229,2211434.118,628.104795,277,169.4857814,85.59662446,12489.39618,225.5849287,0.008848856,17.19350845,13890.6684,0.496709967,0.867916591,0,199713.8026,-35.89739011,21124.10479
25.59877451,2211734.118,627.7008944,277,177.2659777,86.07650603,12490.28105,225.5861905,0.008796144,17.1902711,13892.14465,0.490812852,0.871265025,0,199710.3144,-35.89343926,21123.70089
25.60224674,2212034.118,627.2969939,277,185.0293696,86.4918007,12491.12412,225.5859412,0.008734793,17.18674271,13893.55121,0.491826128,0.870693436,0,199706.8739,-35.88927035,21123.29699
25.60571896,2212334.118,626.8930934,277,192.7765592,86.84296106,12491.93875,225.5839505,0.008666846,17.18300703,13894.91038,0.499758402,0.866164845,0,199703.5398,-35.88497651,21122.89309
25.60919118,2212634.118,626.4891929,277,200.508397,87.13348514,12492.74042,225.5800517,0.00859394,17.17916422,13896.24796,0.514980092,0.857202138,0,199700.3681,-35.88066412,21122.48919
25.6126634,2212934.118,626.0852923,277,208.2259493,87.36918275,12493.54705,225.5741582,0.008517124,17.17532791,13897.59385,0.538235867,0.842794252,0,199697.412,-35.87644905,21122.08529
25.61613563,2213234.118,625.6813918,277,215.930461,87.55694476,12494.37929,225.5662792,0.008436727,17.17162085,13898.98252,0.570655782,0.821189368,0,199694.72,-35.87245174,21121.68139
25.61960785,2213534.118,625.2774913,277,223.6233141,87.70308212,12495.26074,225.556537,0.008352288,17.16816966,13900.45337,0.613713528,0.789528787,0,199692.3361,-35.86879124,21121.27749
25.62308007,2213834.118,624.8735908,277,231.305981,87.81132523,12496.21804,225.5451851,0.008262566,17.16509832,13902.05084,0.668995796,0.743266187,0,199690.2981,-35.86557799,21120.87359
25.62655229,2214134.118,624.4696902,277,238.9799716,87.88055823,12497.28052,225.5326313,0.008165671,17.16252003,13903.82389,0.737456748,0.675394362,0,199688.638,-35.86290488,21120.46969
25.63002451,2214434.118,624.0657897,277,246.6467714,87.90235863,12498.4786,225.519466,0.008059392,17.16052622,13905.82332,0.817512368,0.575911042,0,199687.3806,-35.86083516,21120.06579
25.63349674,2214734.118,623.6618892,277,254.3077774,87.85865401,12499.83891,225.5064915,0.007941872,17.15916997,13908.09361,0.901287078,0.433222348,0,199686.5439,-35.85938483,21119.66189
25.63696896,2215034.118,623.2579887,277,261.9642607,87.72088453,12501.3729,225.4947182,0.007812919,17.1584409,13910.6539,0.970499507,0.241103104,0,199686.1384,-35.85849815,21119.25799
25.64044118,2215334.118,622.8540881,277,269.6174403,87.45440805,12503.05835,225.485239,0.007675908,17.15823531,13913.46717,0.999929607,0.01186511,0,199686.1671,-35.85802377,21118.85409
25.6439134,2215634.118,622.4501876,277,277.2687549,87.03218508,12504.82701,225.4788918,0.00753891,17.15834783,13916.41954,0.975640233,-0.2193767,0,199686.6253,-35.85772158,21118.45019
25.64738563,2215934.118,622.0462871,277,284.9201847,86.45153589,12506.58408,225.4758721,0.007412595,17.158522,13919.35277,0.90932628,-0.416083784,0,199687.5011,-35.85732991,21118.04629
25.65085785,2216234.118,621.6423866,277,292.5742327,85.73666447,12508.25304,225.4757149,0.007305741,17.15853687,13922.13909,0.82607274,-0.563563509,0,199688.7749,-35.85665171,21117.64239
25.65433007,2216534.118,621.238486,277,300.2335547,84.92552134,12509.79927,225.4776573,0.007222882,17.15825106,13924.72068,0.745198911,-0.666842248,0,199690.4204,-35.85558176,21117.23849
25.65780229,2216834.118,620.8345855,277,307.9006306,84.05748573,12511.22038,225.4809641,0.007165146,17.15758963,13927.09351,0.675456903,-0.737399466,0,199692.4045,-35.85407912,21116.83459
25.66127451,2217134.118,620.430685,277,315.5776403,83.16891418,12512.52817,225.4850349,0.00713187,17.15651587,13929.27727,0.618865209,-0.785497201,0,199694.688,-35.85213454,21116.43068
25.66474674,2217434.118,620.0267845,277,323.2664549,82.29278857,12513.73738,225.489389,0.007121548,17.15501317,13931.2965,0.574623081,-0.818418178,0,199697.2263,-35.84975323,21116.02678
25.66821896,2217734.118,619.6228839,277,330.9686542,81.4587214,12514.86125,225.4936221,0.007132183,17.15307786,13933.17331,0.541170889,-0.84091264,0,199699.97,-35.84694975,21115.62288
25.67169118,2218034.118,619.2189834,277,338.6855349,80.69220767,12515.91077,225.4973735,0.007161375,17.15071828,13934.92604,0.517015342,-0.855976131,0,199702.8657,-35.84374854,21115.21898
25.6751634,2218334.118,618.8150829,277,346.4181081,80.01337065,12516.89537,225.5003084,0.007206374,17.14795628,13936.57042,0.500992992,-0.86545134,0,199705.8571,-35.84018625,21114.81508
25.67863563,2218634.118,618.4111824,277,354.1670882,79.43578192,12517.82396,225.5021135,0.007264198,17.14482948,13938.12132,0.492323391,-0.870412361,0,199708.8858,-35.83631412,21114.41118
25.68210785,2218934.118,618.0072818,277,361.9328771,78.96584033,12518.70607,225.5025012,0.007331821,17.14139302,13939.59464,0.490600579,-0.871384572,0,199711.8923,-35.83219946,21114.00728
25.68558007,2219234.118,617.6033813,277,369.7155466,78.60296581,12519.5528,225.5012207,0.007406417,17.13772043,13941.00891,0.495779814,-0.868448257,0,199714.8171,-35.82792606,21113.60338
25.68905229,2219534.118,617.1994808,277,377.5148238,78.34063635,12520.37762,225.4980733,0.007485616,17.13390323,13942.38663,0.508179195,-0.86125136,0,199717.6021,-35.82359306,21113.19948
25.69252451,2219834.118,616.7955803,277,385.3300779,78.16813433,12521.197,225.4929304,0.007567734,17.13004913,13943.75532,0.528499432,-0.848933655,0,199720.1912,-35.81931238,21112.79558
25.69599674,2220134.118,616.3916797,277,393.1603127,78.07278325,12522.03092,225.4857526,0.007651946,17.12627874,13945.14834,0.557851203,-0.829940983,0,199722.5317,-35.81520462,21112.39168
25.69946896,2220434.118,615.9877792,277,401.0041636,78.04243452,12522.90317,225.4766102,0.00773837,17.12272081,13946.60544,0.597751279,-0.801681613,0,199724.5756,-35.81139343,21111.98778
25.70294118,2220734.118,615.5838787,277,408.8598987,78.06797576,12523.84157,225.4657055,0.007828046,17.1195058,13948.17309,0.649975899,-0.759954821,0,199726.2799,-35.8079983,21111.58388
25.7064134,2221034.118,615.1799782,277,416.7254227,78.1456455,12524.87768,225.4533983,0.00792279,17.11675762,13949.90405,0.715983057,-0.698117656,0,199727.6081,-35.80512531,21111.17998
25.70988563,2221334.118,614.7760776,277,424.5982785,78.27889531,12526.04553,225.4402379,0.00802486,17.11458237,13951.85517,0.795265254,-0.60626164,0,199728.5305,-35.80285464,21110.77608
25.71335785,2221634.118,614.3721771,277,432.4756505,78.47928456,12527.37727,225.4269979,0.008136304,17.11305168,13954.08023,0.881695934,-0.471818058,0,199729.0253,-35.80122279,21110.37218
25.71683007,2221934.118,613.9682766,278,80.3543887,78.76511731,12528.89247,225.4146895,0.008257749,17.11217721,13956.61195,0.958412184,-0.285387604,0,199729.0787,-35.80019677,21109.96828
25.72030229,2222234.118,613.564376,278,88.23113156,79.15533309,12530.5783,225.4044701,0.008386571,17.11187698,13959.42895,0.998498736,-0.054774751,0,199728.6853,-35.79964499,21109.56438
25.72377451,2222534.118,613.1604755,278,96.1026432,79.65755759,12532.37118,225.3973227,0.008515557,17.11195642,13962.42504,0.982616582,0.185646581,0,199727.8482,-35.79933247,21109.16048
25.72724674,2222834.118,612.756575,278,103.9662774,80.25830325,12534.17011,225.3936048,0.008634623,17.11214944,13965.43144,0.919028553,0.394190968,0,199726.5789,-35.79898104,21108.75657
25.73071896,2223134.118,612.3526745,278,111.820134,80.92817625,12535.88599,225.3929295,0.00873538,17.11221259,13968.29928,0.834393146,0.551169735,0,199724.8974,-35.79836738,21108.35267
25.73419118,2223434.118,611.9487739,278,119.662771,81.63647733,12537.4749,225.3945257,0.008813786,17.11198463,13970.95505,0.750895569,0.66042096,0,199722.8311,-35.79736609,21107.94877
25.7376634,2223734.118,611.5448734,278,127.4928992,82.35906582,12538.93059,225.3976194,0.00886922,17.11137831,13973.38832,0.678833255,0.734292457,0,199720.4149,-35.79592492,21107.54487
25.74113563,2224034.118,611.1409729,278,135.3092989,83.07786344,12540.26404,225.4015731,0.008902684,17.11035001,13975.61738,0.620625471,0.784107151,0,199717.69,-35.7940287,21107.14097
25.74460785,2224334.118,610.7370724,278,143.1108698,83.77817558,12541.49011,225.4058758,0.008915753,17.10887945,13977.66704,0.575405284,0.817868424,0,199714.7033,-35.7916798,21106.73707
25.74808007,2224634.118,610.3331718,278,150.8967038,84.44699796,12542.62246,225.4100983,0.00891024,17.10696181,13979.5601,0.541438018,0.840740669,0,199711.5063,-35.78889225,21106.33317
25.75155229,2224934.118,609.9292713,278,158.6661403,85.07260946,12543.67272,225.4138593,0.008888149,17.10460655,13981.316,0.517065399,0.855945894,0,199708.154,-35.78569213,21105.92927
25.75502451,2225234.118,609.5253708,278,166.4187973,85.64496789,12544.65121,225.4168091,0.008851678,17.10183866,13982.952,0.500991901,0.865451972,0,199704.7041,-35.78211947,21105.52537
25.75849674,2225534.118,609.1214703,278,174.1545831,86.15643017,12545.56808,225.4186262,0.008803184,17.09870025,13984.48502,0.492331717,0.870407652,0,199701.2154,-35.77822995,21105.12147
25.76196896,2225834.118,608.7175697,278,181.8736931,86.60244733,12546.43426,225.4190232,0.008745061,17.09525136,13985.93333,0.490587792,0.871391771,0,199697.7474,-35.77409545,21104.71757
25.76544118,2226134.118,608.3136692,278,189.5765957,86.98199004,12547.26226,225.4177578,0.008679579,17.09156968,13987.31785,0.495625697,0.868536222,0,199694.3584,-35.76980324,21104.31367
25.7689134,2226434.118,607.9097687,278,197.2640095,87.29754094,12548.06673,225.4146461,0.008608676,17.08774906,13988.66307,0.507662504,0.861556024,0,199691.1051,-35.76545396,21103.90977
25.77238563,2226734.118,607.5058682,278,204.9368754,87.55456409,12548.86483,225.4095772,0.008533761,17.08389685,13989.99769,0.527273454,0.849695654,0,199688.0414,-35.7611583,21103.50587
25.77585785,2227034.118,607.1019676,278,212.5963232,87.76043561,12549.67652,225.4025279,0.008455541,17.08013015,13991.35507,0.555406833,0.831578769,0,199685.2173,-35.75703273,21103.10197
25.77933007,2227334.118,606.6980671,278,220.2436345,87.92288723,12550.52473,225.3935776,0.008373916,17.07657121,13992.77357,0.593375116,0.804926066,0,199682.6785,-35.75319425,21102.69807
25.78280229,2227634.118,606.2941666,278,227.8802008,88.04805718,12551.4355,225.3829242,0.008287942,17.0733418,13994.29673,0.642735674,0.76608802,0,199680.4653,-35.74975425,21102.29417
25.78627451,2227934.118,605.8902661,278,235.5074758,88.13824498,12552.43783,225.370904,0.008195909,17.07055646,13995.97311,0.70484447,0.709361878,0,199678.6121,-35.74681104,21101.89027
25.78974674,2228234.118,605.4863655,278,243.1269193,88.18944341,12553.56283,225.3580168,0.008095568,17.06831354,13997.85471,0.779608938,0.626266639,0,199677.1471,-35.74443999,21101.48637
25.79321896,2228534.118,605.082465,278,250.739934,88.1887957,12554.84061,225.3449564,0.007984623,17.06668233,13999.99195,0.861478395,0.507794226,0,199676.0914,-35.74267958,21101.08247
25.79669118,2228834.118,604.6785645,278,258.3478359,88.11242514,12556.29022,225.3326016,0.007861888,17.06568055,14002.41672,0.940612923,0.339480969,0,199675.4593,-35.74150963,21100.67856
25.8001634,2229134.118,604.274664,278,265.9517791,87.92767117,12557.9117,225.3220522,0.007728373,17.06525409,14005.12915,0.992136413,0.125161246,0,199675.2575,-35.74082978,21100.27466
25.80363563,2229434.118,603.8707634,278,273.5530103,87.6005127,12559.6593,225.314313,0.007589748,17.06524433,14008.05275,0.993923896,-0.110069478,0,199675.4854,-35.74044061,21099.87076
25.80710785,2229734.118,603.4668629,278,281.1531835,87.11317423,12561.44598,225.3099124,0.007455837,17.06541069,14011.04194,0.945130449,-0.326693182,0,199676.1351,-35.74008215,21099.46686
25.81058007,2230034.118,603.0629624,278,288.7545471,86.47557643,12563.18075,225.3086633,0.007336853,17.06550796,14013.94449,0.86707922,-0.498170279,0,199677.1914,-35.73952027,21099.06296
25.81405229,2230334.118,602.6590619,278,296.3597039,85.71870438,12564.8078,225.309885,0.007239536,17.06535804,14016.66698,0.78337474,-0.62154969,0,199678.6319,-35.7386081,21098.65906
25.81752451,2230634.118,602.2551613,278,303.9712177,84.88050089,12566.31083,225.3127957,0.007166646,17.06486019,14019.18212,0.707630574,-0.7065826,0,199680.4275,-35.73727949,21098.25516
25.82099674,2230934.118,601.8512608,278,311.5913932,83.99801919,12567.69595,225.3167234,0.007118462,17.06396486,14021.50008,0.644542665,-0.764568344,0,199682.5431,-35.73551412,21097.85126
25.82446896,2231234.118,601.4473603,278,319.2222268,83.10582497,12568.97644,225.3211346,0.007094068,17.06264943,14023.64305,0.594322188,-0.804227043,0,199684.9375,-35.73331241,21097.44736
25.82794118,2231534.118,601.0434598,278,326.8654199,82.23605666,12570.16549,225.3255964,0.007091913,17.0609061,14025.63309,0.555624941,-0.831433055,0,199687.5646,-35.73068513,21097.04346
25.8314134,2231834.118,600.6395592,278,334.5223946,81.4178533,12571.2741,225.3297354,0.007109953,17.05873834,14027.48859,0.526870274,-0.849945713,0,199690.3741,-35.72765165,21096.63956
25.83488563,2232134.118,600.2356587,278,342.1942979,80.67595405,12572.31133,225.3332122,0.007145689,17.05616144,14029.22469,0.506715294,-0.862113456,0,199693.3119,-35.7242416,21096.23566
25.83835785,2232434.118,599.8317582,278,349.8819956,80.02905242,12573.28534,225.3357099,0.00719624,17.05320458,14030.85505,0.494182738,-0.869358051,0,199696.3216,-35.72049734,21095.83176
25.84183007,2232734.118,599.4278577,278,357.5860587,79.4885567,12574.2046,225.3369335,0.007258511,17.04991292,14032.39381,0.488671215,-0.872468019,0,199699.3449,-35.71647609,21095.42786
25.84530229,2233034.118,599.0239571,278,365.3067477,79.05819283,12575.07891,225.3366175,0.007329438,17.04634902,14033.85739,0.489939379,-0.871756505,0,199702.3233,-35.71225096,21095.02396
25.84877451,2233334.118,598.6200566,278,373.0439962,78.73459808,12575.92031,225.3345388,0.007406266,17.04259327,14035.26592,0.498097701,-0.867120915,0,199705.1983,-35.70791083,21094.62006
25.85224674,2233634.118,598.2161561,278,380.7973963,78.50881093,12576.74371,225.3305324,0.007486817,17.03874287,14036.64437,0.51361818,-0.85801886,0,199707.9133,-35.7035586,21094.21616
25.85571896,2233934.118,597.8122556,278,388.566189,78.36841512,12577.56736,225.3245102,0.007569709,17.03490944,14038.02329,0.537359999,-0.84335297,0,199710.4142,-35.69930817,21093.81226
25.85919118,2234234.118,597.408355,278,396.3492572,78.30004681,12578.41318,225.3164796,0.007654487,17.03121527,14039.43937,0.570592774,-0.82123315,0,199712.6506,-35.69527978,21093.40836
25.8626634,2234534.118,597.0044545,278,404.1451253,78.29199055,12579.30692,225.306564,0.007741662,17.02778793,14040.93572,0.614959575,-0.788558635,0,199714.5767,-35.691594,21093.00445
25.86613563,2234834.118,596.600554,278,411.9519612,78.3366361,12580.27818,225.2950254,0.00783263,17.02475348,14042.56192,0.672220463,-0.740351031,0,199716.1523,-35.68836405,21092.60055
25.86960785,2235134.118,596.1966535,278,419.7675783,78.43259713,12581.35989,225.2822916,0.007929458,17.02222753,14044.37312,0.743383762,-0.668865145,0,199717.3438,-35.68568589,21092.19665
25.87308007,2235434.118,595.7927529,278,427.589437,78.58621741,12582.58618,225.26899,0.008034453,17.0203027,14046.4265,0.826439086,-0.563026142,0,199718.1245,-35.68362459,21091.79275
25.87655229,2235734.118,595.3888524,278,435.4146482,78.8117934,12583.98627,225.2559796,0.008149345,17.01902962,14048.77103,0.911921725,-0.41036419,0,199718.4753,-35.6821942,21091.38885
25.88002451,2236034.118,594.9849519,279,83.24001937,79.12882167,12585.57047,225.2443411,0.008273843,17.01838821,14051.42402,0.978585454,-0.205840983,0,199718.3854,-35.68132986,21090.98495
25.88349674,2236334.118,594.5810514,279,91.06224181,79.55369282,12587.30852,225.2352136,0.008403762,17.01825543,14054.33485,0.999451722,0.033109759,0,199717.8521,-35.68086278,21090.58105
25.88696896,2236634.118,594.1771508,279,98.87830357,80.08707388,12589.11899,225.2293933,0.008530504,17.01840333,14057.36716,0.964009206,0.265868859,0,199716.881,-35.68053478,21090.17715
25.89044118,2236934.118,593.7732503,279,106.6858952,80.70859508,12590.89881,225.2269448,0.008644134,17.01856525,14060.34836,0.889722072,0.456502611,0,199715.4862,-35.6800798,21089.77325
25.8939134,2237234.118,593.3693498,279,114.4833792,81.38726598,12592.57377,225.2272817,0.008737805,17.01852712,14063.15413,0.803621106,0.595141259,0,199713.6895,-35.67931069,21089.36935
25.89738563,2237534.118,592.9654493,279,122.2694382,82.09493623,12594.11615,225.2295943,0.00880897,17.01815993,14065.73795,0.723528018,0.690295014,0,199711.5202,-35.67813358,21088.96545
25.90085785,2237834.118,592.5615487,279,130.0428429,82.81057051,12595.52864,225.23315,0.008857798,17.01739737,14068.10432,0.656286518,0.754511767,0,199709.0145,-35.67651334,21088.56155
25.90433007,2238134.118,592.1576482,279,137.8024317,83.51831063,12596.82527,225.2373622,0.008885565,17.01620733,14070.27672,0.602740217,0.797937486,0,199706.2148,-35.67444259,21088.15765
25.90780229,2238434.118,591.7537477,279,145.5471772,84.20491663,12598.02133,225.2417578,0.008893904,17.01457638,14072.2807,0.561542889,0.827447632,0,199703.1684,-35.67192771,21087.75375
25.91127451,2238734.118,591.3498472,279,153.2762556,84.85847093,12599.13009,225.2459332,0.008884605,17.01250473,14074.13852,0.530929508,0.847415988,0,199699.9273,-35.6689857,21087.34985
25.91474674,2239034.118,590.9459466,279,160.9890938,85.46822862,12600.16279,225.2495249,0.008859619,17.01000629,14075.86894,0.509354048,0.86055706,0,199696.5465,-35.66564541,21086.94595
25.91821896,2239334.118,590.5420461,279,168.6853946,86.02511307,12601.12949,225.2521981,0.008821067,17.00711028,14077.48886,0.495659752,0.868516788,0,199693.0831,-35.6619497,21086.54205
25.92169118,2239634.118,590.1381456,279,176.3651435,86.52243102,12602.04029,225.2536452,0.00877119,17.00386282,14079.01515,0.48909009,0.872233274,0,199689.5956,-35.65795693,21086.13815
25.9251634,2239934.118,589.7342451,279,184.0286028,86.95649799,12602.90621,225.253594,0.008712235,17.00032765,14080.46629,0.489261367,0.872137211,0,199686.1421,-35.6537414,21085.73425
25.92863563,2240234.118,589.3303445,279,191.6762943,87.32695663,12603.73995,225.2518192,0.008646278,16.99658571,14081.86354,0.496139831,0.868242632,0,199682.7801,-35.64939243,21085.33034
25.93210785,2240534.118,588.926444,279,199.3089764,87.63664798,12604.55636,225.2481565,0.008575039,16.99273348,14083.2318,0.510036009,0.86015305,0,199679.5649,-35.64501209,21084.92644
25.93558007,2240834.118,588.5225435,279,206.9276138,87.89097236,12605.37279,225.2425175,0.008499695,16.9888801,14084.60013,0.531615648,0.846985716,0,199676.5488,-35.64071176,21084.52254
25.93905229,2241134.118,588.118643,279,214.5333447,88.09675229,12606.2093,225.234905,0.008420735,16.98514348,14086.00216,0.561914158,0.827195551,0,199673.7803,-35.63660769,21084.11864
25.94252451,2241434.118,587.7147424,279,222.1274428,88.26067046,12607.08881,225.2254275,0.008337875,16.9816454,14087.47632,0.602314856,0.798258613,0,199671.3033,-35.6328155,21083.71474
25.94599674,2241734.118,587.3108419,279,229.7112753,88.38738172,12608.03723,225.2143165,0.008250055,16.97850561,14089.06603,0.654385499,0.756161107,0,199669.1567,-35.6294438,21083.31084
25.94946896,2242034.118,586.9069414,279,237.286255,88.47737798,12609.0832,225.2019464,0.008155534,16.97583472,14090.81932,0.719315525,0.694683507,0,199667.3731,-35.62658634,21082.90694
25.95294118,2242334.118,586.5030409,279,244.8537837,88.52465117,12610.25697,225.188861,0.008052147,16.97372463,14092.78692,0.796415904,0.604749293,0,199665.9791,-35.62431157,21082.50304
25.9564134,2242634.118,586.0991403,279,252.4151902,88.51432091,12611.58662,225.1758036,0.007937856,16.97223448,14095.01594,0.879951147,0.475064185,0,199664.9943,-35.62264759,21082.09914
25.95988563,2242934.118,585.6952398,279,259.9716828,88.42114204,12613.08881,225.1637273,0.007811834,16.97136882,14097.53434,0.954839591,0.297121787,0,199664.4316,-35.62156027,21081.69524
25.96335785,2243234.118,585.2913393,279,267.5243857,88.21181445,12614.75193,225.1537138,0.007676224,16.97104888,14100.32271,0.997034337,0.076957979,0,199664.2963,-35.62092804,21081.29134
25.96683007,2243534.118,584.8874388,279,275.0745559,87.85561023,12616.51995,225.1466971,0.007537673,16.97109526,14103.28717,0.987737594,-0.156123177,0,199664.5869,-35.62053597,21080.88744
25.97030229,2243834.118,584.4835382,279,282.6239245,87.34131104,12618.30165,225.1430582,0.007406306,16.97126024,14106.27476,0.931482746,-0.363785504,0,199665.2944,-35.62012388,21080.48354
25.97377451,2244134.118,584.0796377,279,290.1747997,86.68499624,12620.01189,225.1424768,0.007291615,16.97130946,14109.14272,0.851309786,-0.524663366,0,199666.4026,-35.61947308,21080.07964
25.97724674,2244434.118,583.6757372,279,297.7297662,85.92036736,12621.60464,225.1442218,0.00719922,16.97108211,14111.81384,0.768920664,-0.639344205,0,199667.8888,-35.61845411,21079.67574
25.98071896,2244734.118,583.2718367,279,305.2913153,85.08507514,12623.07092,225.1475196,0.007130999,16.97049051,14114.27302,0.695747367,-0.718286573,0,199669.7233,-35.61701152,21079.27184
25.98419118,2245034.118,582.8679361,279,312.8616675,84.21423171,12624.4209,225.151721,0.007086689,16.96949281,14116.53726,0.635311557,-0.772255933,0,199671.8708,-35.61513011,21078.86794
25.9876634,2245334.118,582.4640356,279,320.4427426,83.33950318,12625.67022,225.1563103,0.007065073,16.96807128,14118.63278,0.587406745,-0.809291861,0,199674.29,-35.61281321,21078.46404
25.99113563,2245634.118,582.0601351,279,328.036175,82.48954168,12626.83375,225.1608654,0.007064482,16.96622214,14120.58451,0.550617842,-0.834757445,0,199676.9351,-35.61007415,21078.06014
25.99460785,2245934.118,581.6562346,279,335.6433275,81.68987918,12627.92391,225.1650202,0.007082923,16.96395278,14122.41324,0.523413639,-0.85207873,0,199679.7559,-35.60693505,21077.65623
25.99808007,2246234.118,581.252334,279,343.2652942,80.96211248,12628.95085,225.1684422,0.007118102,16.96128242,14124.13598,0.504528071,-0.863395289,0,199682.6989,-35.60342839,21077.25233
26.00155229,2246534.118,580.8484335,279,350.9028927,80.32279826,12629.92339,225.1708224,0.007167464,16.95824392,14125.76754,0.493056661,-0.8699972,0,199685.7083,-35.59959918,21076.84843
26.00502451,2246834.118,580.444533,279,358.5566511,79.78253842,12630.85013,225.1718759,0.007228303,16.95488558,14127.32232,0.488459038,-0.872586826,0,199688.7266,-35.59550671,21076.44453
26.00849674,2247134.118,580.0406325,279,366.2267931,79.3456056,12631.7404,225.1713496,0.00729794,16.95127228,14128.81597,0.490543338,-0.871416797,0,199691.6959,-35.59122535,21076.04063
26.01196896,2247434.118,579.6367319,279,373.9132222,79.01027733,12632.60522,225.1690342,0.007373932,16.94748568,14130.26696,0.499460188,-0.86633684,0,199694.5588,-35.58684424,21075.63673
26.01544118,2247734.118,579.2328314,279,381.6155087,78.76988219,12633.45804,225.1647795,0.007454304,16.94362312,14131.69788,0.515714307,-0.856760616,0,199697.2596,-35.58246557,21075.23283
26.0189134,2248034.118,578.8289309,279,389.3328801,78.61444477,12634.31541,225.1585122,0.007537739,16.9397953,14133.13648,0.540190412,-0.841542821,0,199699.7452,-35.5782016,21074.82893
26.02238563,2248334.118,578.4250304,279,397.064216,78.53275332,12635.19749,225.150254,0.007623728,16.93612254,14134.61659,0.574173307,-0.818733787,0,199701.9659,-35.57417021,21074.42503
26.02585785,2248634.118,578.0211298,279,404.8080464,78.51465279,12636.12844,225.1401419,0.007712631,16.93272965,14136.17875,0.619300507,-0.78515405,0,199703.877,-35.5704891,21074.02113
26.02933007,2248934.118,577.6172293,279,412.5625535,78.55336605,12637.13653,225.1284505,0.007805646,16.92973926,14137.87043,0.677280547,-0.735724854,0,199705.4391,-35.5672683,21073.61723
26.03280229,2249234.118,577.2133288,279,420.3255733,78.64763186,12638.25369,225.1156197,0.007904623,16.92726299,14139.74522,0.748972908,-0.662600621,0,199706.6191,-35.56460045,21073.21333
26.03627451,2249534.118,576.8094283,279,428.0945951,78.803333,12639.51321,225.1022886,0.008011664,16.92538889,14141.859,0.832046709,-0.554705574,0,199707.3909,-35.56254712,21072.80943
